排量_m3min,屈服应力_Pa,黏度_mPas,全井有效顶替效率,耗时_s
1.4,22.0,330.0,0.908896,6.0
1.4,22.0,350.0,0.908966,6.1
1.4,23.0,50.0,0.90467,6.1
1.4,23.0,70.0,0.905712,6.1
1.4,23.0,90.0,0.90646,6.0
1.4,23.0,110.0,0.907001,6.0
1.4,23.0,130.0,0.907408,6.1
1.4,23.0,150.0,0.907724,6.1
1.4,23.0,170.0,0.907976,6.1
1.4,23.0,190.0,0.908182,6.0
1.4,23.0,210.0,0.908352,6.0
1.4,23.0,230.0,0.908495,6.1
1.4,23.0,250.0,0.908618,6.1
1.4,23.0,270.0,0.908724,6.2
1.4,23.0,290.0,0.908816,6.5
1.4,23.0,310.0,0.908897,6.6
1.4,23.0,330.0,0.908968,6.2
1.4,23.0,350.0,0.909032,6.1
1.4,24.0,50.0,0.905252,6.2
1.4,24.0,70.0,0.906138,6.1
1.4,24.0,90.0,0.906788,6.0
1.4,24.0,110.0,0.907265,6.0
1.4,24.0,130.0,0.907625,6.1
1.4,24.0,150.0,0.907907,6.1
1.4,24.0,170.0,0.908134,6.1
1.4,24.0,190.0,0.908319,6.1
1.4,24.0,210.0,0.908473,6.0
1.4,24.0,230.0,0.908604,6.1
1.4,24.0,250.0,0.908715,6.5
1.4,24.0,270.0,0.908812,6.6
1.4,24.0,290.0,0.908896,6.3
1.4,24.0,310.0,0.908971,6.2
1.4,24.0,330.0,0.909037,6.2
1.4,24.0,350.0,0.909096,6.1
1.4,25.0,50.0,0.905748,6.1
1.4,25.0,70.0,0.906508,6.0
1.4,25.0,90.0,0.907076,6.1
1.4,25.0,110.0,0.907499,6.0
1.4,25.0,130.0,0.907821,5.9
1.4,25.0,150.0,0.908074,6.1
1.4,25.0,170.0,0.908278,6.2
1.4,25.0,190.0,0.908446,6.3
1.4,25.0,210.0,0.908586,6.1
1.4,25.0,230.0,0.908704,6.0
1.4,25.0,250.0,0.908806,6.1
1.4,25.0,270.0,0.908895,6.2
1.4,25.0,290.0,0.908972,6.0
1.4,25.0,310.0,0.90904,6.1
1.4,25.0,330.0,0.909101,6.0
1.4,25.0,350.0,0.909156,6.0
1.5,5.0,50.0,0.658951,6.0
1.5,5.0,70.0,0.73669,6.0
1.5,5.0,90.0,0.803575,6.0
1.5,5.0,110.0,0.843569,6.1
1.5,5.0,130.0,0.869,6.0
1.5,5.0,150.0,0.885021,6.1
1.5,5.0,170.0,0.893894,6.1
1.5,5.0,190.0,0.898696,6.1
1.5,5.0,210.0,0.901498,6.0
1.5,5.0,230.0,0.903287,6.0
1.5,5.0,250.0,0.904516,6.1
1.5,5.0,270.0,0.905409,6.1
1.5,5.0,290.0,0.906084,6.1
1.5,5.0,310.0,0.906612,6.0
1.5,5.0,330.0,0.907035,6.0
1.5,5.0,350.0,0.907382,6.1
1.5,6.0,50.0,0.686991,6.1
1.5,6.0,70.0,0.766606,6.0
1.5,6.0,90.0,0.823709,6.0
1.5,6.0,110.0,0.857159,6.0
1.5,6.0,130.0,0.878482,6.0
1.5,6.0,150.0,0.890572,6.0
1.5,6.0,170.0,0.896961,6.2
1.5,6.0,190.0,0.900504,6.0
1.5,6.0,210.0,0.902665,6.0
1.5,6.0,230.0,0.9041,6.0
1.5,6.0,250.0,0.905116,6.1
1.5,6.0,270.0,0.905871,6.1
1.5,6.0,290.0,0.906453,6.0
1.5,6.0,310.0,0.906914,6.0
1.5,6.0,330.0,0.907288,6.0
1.5,6.0,350.0,0.907598,6.0
1.5,7.0,50.0,0.718221,6.1
1.5,7.0,70.0,0.795181,6.1
1.5,7.0,90.0,0.840797,6.0
1.5,7.0,110.0,0.869316,6.0
1.5,7.0,130.0,0.885889,6.0
1.5,7.0,150.0,0.894619,6.0
1.5,7.0,170.0,0.899234,6.1
1.5,7.0,190.0,0.901904,6.0
1.5,7.0,210.0,0.903606,6.0
1.5,7.0,230.0,0.904776,6.0
1.5,7.0,250.0,0.905628,6.1
1.5,7.0,270.0,0.906274,6.0
1.5,7.0,290.0,0.906779,6.2
1.5,7.0,310.0,0.907185,6.0
1.5,7.0,330.0,0.907518,6.0
1.5,7.0,350.0,0.907795,6.0
1.5,8.0,50.0,0.752147,6.1
1.5,8.0,70.0,0.81746,6.1
1.5,8.0,90.0,0.856366,6.0
1.5,8.0,110.0,0.879175,6.0
1.5,8.0,130.0,0.891349,6.0
1.5,8.0,150.0,0.89756,6.0
1.5,8.0,170.0,0.900952,6.1
1.5,8.0,190.0,0.903011,6.1
1.5,8.0,210.0,0.904379,6.0
1.5,8.0,230.0,0.905349,6.0
1.5,8.0,250.0,0.906071,6.0
1.5,8.0,270.0,0.906629,6.0
1.5,8.0,290.0,0.907071,6.1
1.5,8.0,310.0,0.90743,6.0
1.5,8.0,330.0,0.907726,6.0
1.5,8.0,350.0,0.907975,6.0
1.5,9.0,50.0,0.782509,6.0
1.5,9.0,70.0,0.837616,6.0
1.5,9.0,90.0,0.869441,6.1
1.5,9.0,110.0,0.886643,6.0
1.5,9.0,130.0,0.895275,6.1
1.5,9.0,150.0,0.899729,6.0
1.5,9.0,170.0,0.902282,6.0
1.5,9.0,190.0,0.903906,6.2
1.5,9.0,210.0,0.905025,6.0
1.5,9.0,230.0,0.90584,6.0
1.5,9.0,250.0,0.906459,6.0
1.5,9.0,270.0,0.906943,6.1
1.5,9.0,290.0,0.907332,6.1
1.5,9.0,310.0,0.907651,6.1
1.5,9.0,330.0,0.907917,6.0
1.5,9.0,350.0,0.908141,6.0
1.5,10.0,50.0,0.809109,6.1
1.5,10.0,70.0,0.855073,6.1
1.5,10.0,90.0,0.879708,6.1
1.5,10.0,110.0,0.892034,6.0
1.5,10.0,130.0,0.898103,6.0
1.5,10.0,150.0,0.901364,6.1
1.5,10.0,170.0,0.903335,6.0
1.5,10.0,190.0,0.904644,6.2
1.5,10.0,210.0,0.905574,6.1
1.5,10.0,230.0,0.906266,6.0
1.5,10.0,250.0,0.9068,6.0
1.5,10.0,270.0,0.907224,6.0
1.5,10.0,290.0,0.907569,6.1
1.5,10.0,310.0,0.907853,6.0
1.5,10.0,330.0,0.908092,6.0
1.5,10.0,350.0,0.908295,6.0
1.5,11.0,50.0,0.83293,6.0
1.5,11.0,70.0,0.869262,6.0
1.5,11.0,90.0,0.88726,6.2
1.5,11.0,110.0,0.895854,6.1
1.5,11.0,130.0,0.900177,6.1
1.5,11.0,150.0,0.902631,6.0
1.5,11.0,170.0,0.90419,6.0
1.5,11.0,190.0,0.905263,6.0
1.5,11.0,210.0,0.906045,6.2
1.5,11.0,230.0,0.906639,6.0
1.5,11.0,250.0,0.907104,6.1
1.5,11.0,270.0,0.907477,6.0
1.5,11.0,290.0,0.907783,6.1
1.5,11.0,310.0,0.908038,6.1
1.5,11.0,330.0,0.908253,6.0
1.5,11.0,350.0,0.908437,6.1
1.5,12.0,50.0,0.852947,6.0
1.5,12.0,70.0,0.879987,6.0
1.5,12.0,90.0,0.892599,6.2
1.5,12.0,110.0,0.89858,6.1
1.5,12.0,130.0,0.901738,6.2
1.5,12.0,150.0,0.903637,6.1
1.5,12.0,170.0,0.904895,6.0
1.5,12.0,190.0,0.905789,6.0
1.5,12.0,210.0,0.906454,6.1
1.5,12.0,230.0,0.906968,6.0
1.5,12.0,250.0,0.907376,6.0
1.5,12.0,270.0,0.907706,6.0
1.5,12.0,290.0,0.907979,6.0
1.5,12.0,310.0,0.908208,6.1
1.5,12.0,330.0,0.908402,6.0
1.5,12.0,350.0,0.90857,5.9
1.5,13.0,50.0,0.868503,6.0
1.5,13.0,70.0,0.887658,6.0
1.5,13.0,90.0,0.896329,6.0
1.5,13.0,110.0,0.900568,6.2
1.5,13.0,130.0,0.902948,6.0
1.5,13.0,150.0,0.904454,6.0
1.5,13.0,170.0,0.905489,6.0
1.5,13.0,190.0,0.906242,6.0
1.5,13.0,210.0,0.906814,6.1
1.5,13.0,230.0,0.907261,6.0
1.5,13.0,250.0,0.90762,6.1
1.5,13.0,270.0,0.907914,6.0
1.5,13.0,290.0,0.908158,6.0
1.5,13.0,310.0,0.908364,6.1
1.5,13.0,330.0,0.908541,6.1
1.5,13.0,350.0,0.908693,6.0
1.5,14.0,50.0,0.879823,6.0
1.5,14.0,70.0,0.892981,6.1
1.5,14.0,90.0,0.898968,6.1
1.5,14.0,110.0,0.902065,6.2
1.5,14.0,130.0,0.903911,6.0
1.5,14.0,150.0,0.905131,6.0
1.5,14.0,170.0,0.905995,6.1
1.5,14.0,190.0,0.906637,6.0
1.5,14.0,210.0,0.907132,6.1
1.5,14.0,230.0,0.907524,6.1
1.5,14.0,250.0,0.907841,6.1
1.5,14.0,270.0,0.908103,6.0
1.5,14.0,290.0,0.908323,6.0
1.5,14.0,310.0,0.908509,6.0
1.5,14.0,330.0,0.908669,6.1
1.5,14.0,350.0,0.908808,6.0
1.5,15.0,50.0,0.887726,6.1
1.5,15.0,70.0,0.896648,6.0
1.5,15.0,90.0,0.900883,6.0
1.5,15.0,110.0,0.903225,6.4
1.5,15.0,130.0,0.904696,6.1
1.5,15.0,150.0,0.905702,6.0
1.5,15.0,170.0,0.906432,6.0
1.5,15.0,190.0,0.906984,6.3
1.5,15.0,210.0,0.907415,6.0
1.5,15.0,230.0,0.90776,6.0
1.5,15.0,250.0,0.908043,6.1
1.5,15.0,270.0,0.908277,6.0
1.5,15.0,290.0,0.908475,5.9
1.5,15.0,310.0,0.908644,6.0
1.5,15.0,330.0,0.908789,6.1
1.5,15.0,350.0,0.908916,6.0
1.5,16.0,50.0,0.89311,6.0
1.5,16.0,70.0,0.899221,6.0
1.5,16.0,90.0,0.902321,6.0
1.5,16.0,110.0,0.90415,6.0
1.5,16.0,130.0,0.905347,6.2
1.5,16.0,150.0,0.906189,6.0
1.5,16.0,170.0,0.906813,6.0
1.5,16.0,190.0,0.907291,6.0
1.5,16.0,210.0,0.907669,6.0
1.5,16.0,230.0,0.907975,6.2
1.5,16.0,250.0,0.908226,6.0
1.5,16.0,270.0,0.908437,6.0
1.5,16.0,290.0,0.908615,6.4
1.5,16.0,310.0,0.908768,6.3
1.5,16.0,330.0,0.908901,6.4
1.5,16.0,350.0,0.909017,6.3
1.5,17.0,50.0,0.896771,6.1
1.5,17.0,70.0,0.901086,6.0
1.5,17.0,90.0,0.903438,6.0
1.5,17.0,110.0,0.904903,6.1
1.5,17.0,130.0,0.905895,6.1
1.5,17.0,150.0,0.90661,6.0
1.5,17.0,170.0,0.907147,6.0
1.5,17.0,190.0,0.907565,6.0
1.5,17.0,210.0,0.907898,6.0
1.5,17.0,230.0,0.908169,6.0
1.5,17.0,250.0,0.908395,6.0
1.5,17.0,270.0,0.908584,6.0
1.5,17.0,290.0,0.908746,6.0
1.5,17.0,310.0,0.908885,6.0
1.5,17.0,330.0,0.909006,6.0
1.5,17.0,350.0,0.909112,6.2
1.5,18.0,50.0,0.899319,6.0
1.5,18.0,70.0,0.902488,6.0
1.5,18.0,90.0,0.904331,6.1
1.5,18.0,110.0,0.905529,6.0
1.5,18.0,130.0,0.906364,6.1
1.5,18.0,150.0,0.906976,6.1
1.5,18.0,170.0,0.907443,6.1
1.5,18.0,190.0,0.907809,6.0
1.5,18.0,210.0,0.908105,6.0
1.5,18.0,230.0,0.908347,5.9
1.5,18.0,250.0,0.908549,6.1
1.5,18.0,270.0,0.90872,6.0
1.5,18.0,290.0,0.908866,6.0
1.5,18.0,310.0,0.908993,5.9
1.5,18.0,330.0,0.909104,6.0
1.5,18.0,350.0,0.909201,6.0
1.5,19.0,50.0,0.901164,6.0
1.5,19.0,70.0,0.903578,6.0
1.5,19.0,90.0,0.905062,6.0
1.5,19.0,110.0,0.906058,6.0
1.5,19.0,130.0,0.906768,5.9
1.5,19.0,150.0,0.907298,6.2
1.5,19.0,170.0,0.907706,6.0
1.5,19.0,190.0,0.90803,5.9
1.5,19.0,210.0,0.908292,6.0
1.5,19.0,230.0,0.908509,6.0
1.5,19.0,250.0,0.908691,6.1
1.5,19.0,270.0,0.908846,6.1
1.5,19.0,290.0,0.908979,6.0
1.5,19.0,310.0,0.909094,6.1
1.5,19.0,330.0,0.909196,6.0
1.5,19.0,350.0,0.909285,6.0
1.5,20.0,50.0,0.902555,6.2
1.5,20.0,70.0,0.904449,6.0
1.5,20.0,90.0,0.90567,6.0
1.5,20.0,110.0,0.90651,5.9
1.5,20.0,130.0,0.907121,6.0
1.5,20.0,150.0,0.907582,6.1
1.5,20.0,170.0,0.907941,6.0
1.5,20.0,190.0,0.908229,5.9
1.5,20.0,210.0,0.908463,6.0
1.5,20.0,230.0,0.908658,5.9
1.5,20.0,250.0,0.908822,6.1
1.5,20.0,270.0,0.908963,6.0
1.5,20.0,290.0,0.909084,6.0
1.5,20.0,310.0,0.909189,6.0
1.5,20.0,330.0,0.909282,6.0
1.5,20.0,350.0,0.909364,6.0
1.5,21.0,50.0,0.903639,6.1
1.5,21.0,70.0,0.905159,6.1
1.5,21.0,90.0,0.906183,6.0
1.5,21.0,110.0,0.906901,6.0
1.5,21.0,130.0,0.907431,6.0
1.5,21.0,150.0,0.907835,6.0
1.5,21.0,170.0,0.908153,6.2
1.5,21.0,190.0,0.908409,6.2
1.5,21.0,210.0,0.908619,6.1
1.5,21.0,230.0,0.908795,6.0
1.5,21.0,250.0,0.908944,6.0
1.5,21.0,270.0,0.909071,6.1
1.5,21.0,290.0,0.909182,6.1
1.5,21.0,310.0,0.909278,6.0
1.5,21.0,330.0,0.909363,5.9
1.5,21.0,350.0,0.909439,6.0
1.5,22.0,50.0,0.904504,6.0
1.5,22.0,70.0,0.90575,6.0
1.5,22.0,90.0,0.906621,6.0
1.5,22.0,110.0,0.907242,6.0
1.5,22.0,130.0,0.907705,5.9
1.5,22.0,150.0,0.908062,6.0
1.5,22.0,170.0,0.908345,6.1
1.5,22.0,190.0,0.908574,6.2
1.5,22.0,210.0,0.908763,6.0
1.5,22.0,230.0,0.908921,6.0
1.5,22.0,250.0,0.909056,6.0
1.5,22.0,270.0,0.909172,6.1
1.5,22.0,290.0,0.909273,6.0
1.5,22.0,310.0,0.909362,6.0
1.5,22.0,330.0,0.90944,6.0
1.5,22.0,350.0,0.90951,6.0
1.5,23.0,50.0,0.905205,6.0
1.5,23.0,70.0,0.906249,6.1
1.5,23.0,90.0,0.906999,6.0
1.5,23.0,110.0,0.907541,6.0
1.5,23.0,130.0,0.907948,6.0
1.5,23.0,150.0,0.908266,6.0
1.5,23.0,170.0,0.908518,6.3
1.5,23.0,190.0,0.908724,6.1
1.5,23.0,210.0,0.908895,6.1
1.5,23.0,230.0,0.909038,6.1
1.5,23.0,250.0,0.909161,6.0
1.5,23.0,270.0,0.909267,6.0
1.5,23.0,290.0,0.909359,6.2
1.5,23.0,310.0,0.909441,6.0
1.5,23.0,330.0,0.909512,6.0
1.5,23.0,350.0,0.909577,6.0
1.5,24.0,50.0,0.905788,6.1
1.5,24.0,70.0,0.906676,6.1
1.5,24.0,90.0,0.907328,6.0
1.5,24.0,110.0,0.907806,6.0
1.5,24.0,130.0,0.908166,6.1
1.5,24.0,150.0,0.908449,6.0
1.5,24.0,170.0,0.908676,6.0
1.5,24.0,190.0,0.908862,6.1
1.5,24.0,210.0,0.909016,6.1
1.5,24.0,230.0,0.909147,6.0
1.5,24.0,250.0,0.909259,6.1
1.5,24.0,270.0,0.909356,6.1
1.5,24.0,290.0,0.90944,6.2
1.5,24.0,310.0,0.909515,6.1
1.5,24.0,330.0,0.909581,6.0
1.5,24.0,350.0,0.90964,6.1
1.5,25.0,50.0,0.906285,6.1
1.5,25.0,70.0,0.907047,6.1
1.5,25.0,90.0,0.907616,6.2
1.5,25.0,110.0,0.90804,6.0
1.5,25.0,130.0,0.908362,6.1
1.5,25.0,150.0,0.908616,6.0
1.5,25.0,170.0,0.90882,6.0
1.5,25.0,190.0,0.908989,6.2
1.5,25.0,210.0,0.909129,6.0
1.5,25.0,230.0,0.909248,6.0
1.5,25.0,250.0,0.90935,6.1
1.5,25.0,270.0,0.909439,6.0
1.5,25.0,290.0,0.909516,6.1
1.5,25.0,310.0,0.909585,6.1
1.5,25.0,330.0,0.909646,6.2
1.5,25.0,350.0,0.9097,6.0
1.6,5.0,50.0,0.659039,6.0
1.6,5.0,70.0,0.73681,6.1
1.6,5.0,90.0,0.8037,6.1
1.6,5.0,110.0,0.843693,6.1
1.6,5.0,130.0,0.869124,6.0
1.6,5.0,150.0,0.885138,6.0
1.6,5.0,170.0,0.894002,6.0
1.6,5.0,190.0,0.898798,6.1
1.6,5.0,210.0,0.901597,6.0
1.6,5.0,230.0,0.903383,6.1
1.6,5.0,250.0,0.904611,6.0
1.6,5.0,270.0,0.905502,6.1
1.6,5.0,290.0,0.906177,6.1
1.6,5.0,310.0,0.906705,6.2
1.6,5.0,330.0,0.907128,6.0
1.6,5.0,350.0,0.907474,6.0
1.6,6.0,50.0,0.687086,6.0
1.6,6.0,70.0,0.766734,6.1
1.6,6.0,90.0,0.823829,6.1
1.6,6.0,110.0,0.857281,6.0
1.6,6.0,130.0,0.878601,6.0
1.6,6.0,150.0,0.890684,6.0
1.6,6.0,170.0,0.897065,6.0
1.6,6.0,190.0,0.900603,6.1
1.6,6.0,210.0,0.902761,6.1
1.6,6.0,230.0,0.904194,6.0
1.6,6.0,250.0,0.905209,6.0
1.6,6.0,270.0,0.905964,6.0
1.6,6.0,290.0,0.906545,6.1
1.6,6.0,310.0,0.907007,6.0
1.6,6.0,330.0,0.907381,6.0
1.6,6.0,350.0,0.90769,6.0
1.6,7.0,50.0,0.71832,6.0
1.6,7.0,70.0,0.795293,6.0
1.6,7.0,90.0,0.840916,6.0
1.6,7.0,110.0,0.869435,6.0
1.6,7.0,130.0,0.886003,6.1
1.6,7.0,150.0,0.894725,5.9
1.6,7.0,170.0,0.899334,6.0
1.6,7.0,190.0,0.902001,5.9
1.6,7.0,210.0,0.903701,6.3
1.6,7.0,230.0,0.90487,6.0
1.6,7.0,250.0,0.905721,6.0
1.6,7.0,270.0,0.906366,6.1
1.6,7.0,290.0,0.906872,5.9
1.6,7.0,310.0,0.907277,6.1
1.6,7.0,330.0,0.90761,6.0
1.6,7.0,350.0,0.907886,6.0
1.6,8.0,50.0,0.752247,6.1
1.6,8.0,70.0,0.817571,6.0
1.6,8.0,90.0,0.856483,6.0
1.6,8.0,110.0,0.87929,6.1
1.6,8.0,130.0,0.891457,6.1
1.6,8.0,150.0,0.897662,6.0
1.6,8.0,170.0,0.90105,5.9
1.6,8.0,190.0,0.903107,6.0
1.6,8.0,210.0,0.904473,6.1
1.6,8.0,230.0,0.905442,6.0
1.6,8.0,250.0,0.906164,6.1
1.6,8.0,270.0,0.906721,6.0
1.6,8.0,290.0,0.907163,6.0
1.6,8.0,310.0,0.907521,5.9
1.6,8.0,330.0,0.907818,6.1
1.6,8.0,350.0,0.908067,6.1
1.6,9.0,50.0,0.782605,5.9
1.6,9.0,70.0,0.837726,5.9
1.6,9.0,90.0,0.869555,6.1
1.6,9.0,110.0,0.886754,6.1
1.6,9.0,130.0,0.895379,6.1
1.6,9.0,150.0,0.899827,6.0
1.6,9.0,170.0,0.902377,6.0
1.6,9.0,190.0,0.904,6.0
1.6,9.0,210.0,0.905118,6.1
1.6,9.0,230.0,0.905933,6.1
1.6,9.0,250.0,0.906551,6.0
1.6,9.0,270.0,0.907035,6.0
1.6,9.0,290.0,0.907424,6.0
1.6,9.0,310.0,0.907743,6.0
1.6,9.0,330.0,0.908008,6.1
1.6,9.0,350.0,0.908233,6.1
1.6,10.0,50.0,0.809206,6.0
1.6,10.0,70.0,0.855182,6.0
1.6,10.0,90.0,0.879819,6.1
1.6,10.0,110.0,0.89214,6.0
1.6,10.0,130.0,0.898203,6.1
1.6,10.0,150.0,0.90146,6.0
1.6,10.0,170.0,0.90343,5.9
1.6,10.0,190.0,0.904737,6.0
1.6,10.0,210.0,0.905666,6.0
1.6,10.0,230.0,0.906358,6.0
1.6,10.0,250.0,0.906892,6.1
1.6,10.0,270.0,0.907316,5.9
1.6,10.0,290.0,0.90766,6.0
1.6,10.0,310.0,0.907945,5.9
1.6,10.0,330.0,0.908183,6.0
1.6,10.0,350.0,0.908386,6.0
1.6,11.0,50.0,0.833028,6.0
1.6,11.0,70.0,0.869369,6.0
1.6,11.0,90.0,0.887367,6.0
1.6,11.0,110.0,0.895955,6.0
1.6,11.0,130.0,0.900274,6.0
1.6,11.0,150.0,0.902725,6.0
1.6,11.0,170.0,0.904283,6.1
1.6,11.0,190.0,0.905355,5.9
1.6,11.0,210.0,0.906137,6.0
1.6,11.0,230.0,0.906731,5.9
1.6,11.0,250.0,0.907196,6.1
1.6,11.0,270.0,0.907569,6.0
1.6,11.0,290.0,0.907875,6.1
1.6,11.0,310.0,0.908129,5.9
1.6,11.0,330.0,0.908345,6.0
1.6,11.0,350.0,0.908529,6.1
1.6,12.0,50.0,0.853046,6.1
1.6,12.0,70.0,0.880092,5.9
1.6,12.0,90.0,0.892702,5.9
1.6,12.0,110.0,0.898677,6.0
1.6,12.0,130.0,0.901833,5.9
1.6,12.0,150.0,0.90373,6.1
1.6,12.0,170.0,0.904988,6.1
1.6,12.0,190.0,0.905881,6.0
1.6,12.0,210.0,0.906546,5.9
1.6,12.0,230.0,0.90706,6.0
1.6,12.0,250.0,0.907467,6.1
1.6,12.0,270.0,0.907797,6.0
1.6,12.0,290.0,0.90807,6.0
1.6,12.0,310.0,0.908299,6.0
1.6,12.0,330.0,0.908494,5.9
1.6,12.0,350.0,0.908661,5.9
1.6,13.0,50.0,0.868602,6.1
1.6,13.0,70.0,0.88776,6.0
1.6,13.0,90.0,0.896427,6.0
1.6,13.0,110.0,0.900663,5.9
1.6,13.0,130.0,0.903041,6.1
1.6,13.0,150.0,0.904546,6.0
1.6,13.0,170.0,0.905581,6.0
1.6,13.0,190.0,0.906334,5.9
1.6,13.0,210.0,0.906906,5.9
1.6,13.0,230.0,0.907353,6.0
1.6,13.0,250.0,0.907712,6.0
1.6,13.0,270.0,0.908005,6.1
1.6,13.0,290.0,0.90825,5.9
1.6,13.0,310.0,0.908456,6.0
1.6,13.0,330.0,0.908632,6.0
1.6,13.0,350.0,0.908784,5.9
1.6,14.0,50.0,0.879921,6.0
1.6,14.0,70.0,0.89308,6.0
1.6,14.0,90.0,0.899063,5.9
1.6,14.0,110.0,0.902158,5.9
1.6,14.0,130.0,0.904004,6.0
1.6,14.0,150.0,0.905223,5.9
1.6,14.0,170.0,0.906087,6.0
1.6,14.0,190.0,0.906729,5.9
1.6,14.0,210.0,0.907223,6.0
1.6,14.0,230.0,0.907615,5.9
1.6,14.0,250.0,0.907933,6.0
1.6,14.0,270.0,0.908195,6.0
1.6,14.0,290.0,0.908414,6.1
1.6,14.0,310.0,0.9086,6.0
1.6,14.0,330.0,0.908761,6.0
1.6,14.0,350.0,0.908899,6.0
1.6,15.0,50.0,0.887823,5.9
1.6,15.0,70.0,0.896743,6.1
1.6,15.0,90.0,0.900976,6.0
1.6,15.0,110.0,0.903317,6.0
1.6,15.0,130.0,0.904788,6.0
1.6,15.0,150.0,0.905794,5.9
1.6,15.0,170.0,0.906523,6.0
1.6,15.0,190.0,0.907075,6.1
1.6,15.0,210.0,0.907507,6.0
1.6,15.0,230.0,0.907852,6.0
1.6,15.0,250.0,0.908134,5.9
1.6,15.0,270.0,0.908368,6.0
1.6,15.0,290.0,0.908566,6.1
1.6,15.0,310.0,0.908735,5.9
1.6,15.0,330.0,0.90888,6.0
1.6,15.0,350.0,0.909007,5.9
1.6,16.0,50.0,0.893204,5.9
1.6,16.0,70.0,0.899313,6.1
1.6,16.0,90.0,0.902413,6.0
1.6,16.0,110.0,0.904241,6.0
1.6,16.0,130.0,0.905438,5.9
1.6,16.0,150.0,0.90628,6.0
1.6,16.0,170.0,0.906904,6.0
1.6,16.0,190.0,0.907382,6.0
1.6,16.0,210.0,0.90776,6.0
1.6,16.0,230.0,0.908066,5.9
1.6,16.0,250.0,0.908317,5.9
1.6,16.0,270.0,0.908528,5.9
1.6,16.0,290.0,0.908706,6.0
1.6,16.0,310.0,0.90886,6.0
1.6,16.0,330.0,0.908992,5.9
1.6,16.0,350.0,0.909108,5.9
1.6,17.0,50.0,0.896863,5.9
1.6,17.0,70.0,0.901177,6.0
1.6,17.0,90.0,0.90353,6.0
1.6,17.0,110.0,0.904994,6.0
1.6,17.0,130.0,0.905986,6.0
1.6,17.0,150.0,0.906701,5.9
1.6,17.0,170.0,0.907238,6.0
1.6,17.0,190.0,0.907656,6.1
1.6,17.0,210.0,0.907989,6.1
1.6,17.0,230.0,0.908261,6.0
1.6,17.0,250.0,0.908486,6.0
1.6,17.0,270.0,0.908675,6.1
1.6,17.0,290.0,0.908837,6.0
1.6,17.0,310.0,0.908976,6.0
1.6,17.0,330.0,0.909097,5.9
1.6,17.0,350.0,0.909203,5.9
1.6,18.0,50.0,0.899409,6.2
1.6,18.0,70.0,0.902579,6.0
1.6,18.0,90.0,0.904422,6.0
1.6,18.0,110.0,0.90562,6.0
1.6,18.0,130.0,0.906455,5.9
1.6,18.0,150.0,0.907067,6.0
1.6,18.0,170.0,0.907534,5.9
1.6,18.0,190.0,0.9079,6.0
1.6,18.0,210.0,0.908196,6.1
1.6,18.0,230.0,0.908438,6.0
1.6,18.0,250.0,0.90864,6.0
1.6,18.0,270.0,0.908811,6.0
1.6,18.0,290.0,0.908958,5.9
1.6,18.0,310.0,0.909084,6.0
1.6,18.0,330.0,0.909195,6.1
1.6,18.0,350.0,0.909292,6.0
1.6,19.0,50.0,0.901253,6.0
1.6,19.0,70.0,0.903668,6.0
1.6,19.0,90.0,0.905152,6.3
1.6,19.0,110.0,0.906148,6.2
1.6,19.0,130.0,0.906859,6.0
1.6,19.0,150.0,0.907388,6.3
1.6,19.0,170.0,0.907797,6.1
1.6,19.0,190.0,0.90812,6.0
1.6,19.0,210.0,0.908383,6.2
1.6,19.0,230.0,0.9086,6.0
1.6,19.0,250.0,0.908782,6.0
1.6,19.0,270.0,0.908937,5.9
1.6,19.0,290.0,0.90907,6.0
1.6,19.0,310.0,0.909185,6.0
1.6,19.0,330.0,0.909287,6.5
1.6,19.0,350.0,0.909376,6.2
1.6,20.0,50.0,0.902644,6.3
1.6,20.0,70.0,0.904538,6.3
1.6,20.0,90.0,0.90576,6.2
1.6,20.0,110.0,0.9066,6.1
1.6,20.0,130.0,0.907211,5.9
1.6,20.0,150.0,0.907673,6.0
1.6,20.0,170.0,0.908032,6.0
1.6,20.0,190.0,0.908319,6.0
1.6,20.0,210.0,0.908554,6.0
1.6,20.0,230.0,0.908749,6.0
1.6,20.0,250.0,0.908913,6.0
1.6,20.0,270.0,0.909054,6.3
1.6,20.0,290.0,0.909175,5.9
1.6,20.0,310.0,0.90928,6.0
1.6,20.0,330.0,0.909373,6.0
1.6,20.0,350.0,0.909455,5.9
1.6,21.0,50.0,0.903728,5.9
1.6,21.0,70.0,0.905249,5.9
1.6,21.0,90.0,0.906273,6.0
1.6,21.0,110.0,0.906991,5.9
1.6,21.0,130.0,0.907521,6.0
1.6,21.0,150.0,0.907926,6.0
1.6,21.0,170.0,0.908244,5.9
1.6,21.0,190.0,0.9085,5.9
1.6,21.0,210.0,0.90871,5.9
1.6,21.0,230.0,0.908886,6.0
1.6,21.0,250.0,0.909035,6.0
1.6,21.0,270.0,0.909162,6.0
1.6,21.0,290.0,0.909273,6.0
1.6,21.0,310.0,0.909369,5.9
1.6,21.0,330.0,0.909454,6.1
1.6,21.0,350.0,0.90953,6.1
1.6,22.0,50.0,0.904592,6.0
1.6,22.0,70.0,0.905839,6.0
1.6,22.0,90.0,0.906711,5.9
1.6,22.0,110.0,0.907332,6.3
1.6,22.0,130.0,0.907795,6.0
1.6,22.0,150.0,0.908152,6.0
